REGI,PSGC_REGI,PROV,PSGC_PROV,MuniCities,PSGC_CITY/MUNI,BrgyName,PSGC_BRGY,BCT,Pop2015
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Poona Bayabao (Gata),PH153622000,Cadayonan,PH153622011,1,1050
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Poona Bayabao (Gata),PH153622000,Calilangan Dicala,PH153622012,1,595
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Poona Bayabao (Gata),PH153622000,Calupaan,PH153622013,1,588
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Poona Bayabao (Gata),PH153622000,Dimayon,PH153622014,1,882
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Poona Bayabao (Gata),PH153622000,Dilausan,PH153622015,1,494
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Poona Bayabao (Gata),PH153622000,Dongcoan,PH153622018,1,515
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Poona Bayabao (Gata),PH153622000,Gadongan,PH153622019,1,942
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Poona Bayabao (Gata),PH153622000,Poblacion (Gata Proper),PH153622020,1,2229
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Poona Bayabao (Gata),PH153622000,Liangan,PH153622024,1,1021
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Poona Bayabao (Gata),PH153622000,Lumbac,PH153622026,1,575
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Poona Bayabao (Gata),PH153622000,Lumbaca Ingud,PH153622027,1,694
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Poona Bayabao (Gata),PH153622000,Madanding,PH153622030,1,1027
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Poona Bayabao (Gata),PH153622000,Pantao,PH153622034,1,667
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Poona Bayabao (Gata),PH153622000,Punud,PH153622035,1,898
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Poona Bayabao (Gata),PH153622000,Ragayan,PH153622036,1,2379
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Poona Bayabao (Gata),PH153622000,Rogan Cairan,PH153622037,1,862
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Poona Bayabao (Gata),PH153622000,Talaguian,PH153622041,1,898
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Poona Bayabao (Gata),PH153622000,Rogan Tandiong Dimayon,PH153622042,1,597
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Poona Bayabao (Gata),PH153622000,Taporog,PH153622043,1,489
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Pualas,PH153623000,Badak,PH153623001,1,299
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Pualas,PH153623000,Bantayan,PH153623002,1,595
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Pualas,PH153623000,Basagad,PH153623003,1,529
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Pualas,PH153623000,Bolinsong,PH153623005,1,581
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Pualas,PH153623000,Boring,PH153623006,1,440
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Pualas,PH153623000,Bualan,PH153623008,1,413
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Pualas,PH153623000,Danugan,PH153623012,1,802
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Pualas,PH153623000,Dapao,PH153623013,1,1005
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Pualas,PH153623000,Diamla,PH153623014,1,550
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Pualas,PH153623000,Gadongan,PH153623015,1,599
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Pualas,PH153623000,Ingud,PH153623018,1,918
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Pualas,PH153623000,Linuk,PH153623022,1,605
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Pualas,PH153623000,Lumbac,PH153623023,1,415
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Pualas,PH153623000,Maligo,PH153623024,1,458
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Pualas,PH153623000,Masao,PH153623025,1,360
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Pualas,PH153623000,Notong,PH153623026,1,506
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Pualas,PH153623000,Porug,PH153623030,1,524
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Pualas,PH153623000,Romagondong,PH153623031,1,385
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Pualas,PH153623000,Tambo (Pob.),PH153623033,1,834
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Pualas,PH153623000,Tamlang,PH153623034,1,408
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Pualas,PH153623000,Tuka,PH153623035,1,492
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Pualas,PH153623000,Tomarompong,PH153623036,1,366
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Pualas,PH153623000,Yaran,PH153623037,1,782
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Ditsaan-Ramain,PH153624000,Bagoaingud,PH153624001,1,724
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Ditsaan-Ramain,PH153624000,Barimbingan,PH153624006,1,850
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Ditsaan-Ramain,PH153624000,Bayabao,PH153624009,1,579
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Ditsaan-Ramain,PH153624000,Buadi Babai,PH153624012,1,871
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Ditsaan-Ramain,PH153624000,Buadi Alao,PH153624013,1,538
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Ditsaan-Ramain,PH153624000,Buadi Oloc,PH153624014,1,597
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Ditsaan-Ramain,PH153624000,Pagalongan Buadiadingan,PH153624016,1,521
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Ditsaan-Ramain,PH153624000,Dado,PH153624024,1,541
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Ditsaan-Ramain,PH153624000,Dangimprampiai,PH153624027,1,488
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Ditsaan-Ramain,PH153624000,Darimbang,PH153624028,1,408
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Ditsaan-Ramain,PH153624000,Dilausan,PH153624030,1,478
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Ditsaan-Ramain,PH153624000,Ditsaan,PH153624032,1,699
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Ditsaan-Ramain,PH153624000,Gadongan,PH153624033,1,758
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Ditsaan-Ramain,PH153624000,Pagalongan Ginaopan,PH153624038,1,534
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Ditsaan-Ramain,PH153624000,Baclayan Lilod,PH153624042,1,572
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Ditsaan-Ramain,PH153624000,Linamon,PH153624045,1,617
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Ditsaan-Ramain,PH153624000,Lumbatan Ramain,PH153624048,1,767
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Ditsaan-Ramain,PH153624000,Buayaan Madanding,PH153624054,1,353
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Ditsaan-Ramain,PH153624000,Maindig Ditsaan,PH153624055,1,474
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Ditsaan-Ramain,PH153624000,Mandara,PH153624057,1,514
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Ditsaan-Ramain,PH153624000,Maranao Timber (Dalama),PH153624058,1,1104
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Ditsaan-Ramain,PH153624000,Pagalongan Proper,PH153624064,1,596
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Ditsaan-Ramain,PH153624000,Polo,PH153624070,1,701
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Ditsaan-Ramain,PH153624000,Ramain Poblacion,PH153624077,1,420
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Ditsaan-Ramain,PH153624000,Ramain Proper,PH153624078,1,484
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Ditsaan-Ramain,PH153624000,Baclayan Raya,PH153624079,1,595
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Ditsaan-Ramain,PH153624000,Buayaan Raya,PH153624081,1,684
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Ditsaan-Ramain,PH153624000,Rantian,PH153624082,1,882
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Ditsaan-Ramain,PH153624000,Sundiga Bayabao,PH153624086,1,864
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Ditsaan-Ramain,PH153624000,Talub,PH153624087,1,702
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Ditsaan-Ramain,PH153624000,Buayaan Lilod,PH153624091,1,795
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Ditsaan-Ramain,PH153624000,Bubong Dangiprampiai,PH153624092,1,681
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Ditsaan-Ramain,PH153624000,Pagalongan Masioon,PH153624093,1,496
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Ditsaan-Ramain,PH153624000,Sultan Pangadapun,PH153624094,1,546
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Ditsaan-Ramain,PH153624000,Upper Pugaan,PH153624095,1,866
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Saguiaran,PH153625000,Alinun,PH153625001,1,601
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Saguiaran,PH153625000,Bagoaingud,PH153625002,1,714
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Saguiaran,PH153625000,Batangan,PH153625004,1,829
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Saguiaran,PH153625000,Cadayon,PH153625005,1,1089
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Saguiaran,PH153625000,Cadingilan,PH153625006,1,587
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Saguiaran,PH153625000,Lumbac Toros,PH153625007,1,836
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Saguiaran,PH153625000,Comonal,PH153625008,1,684
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Saguiaran,PH153625000,Dilausan,PH153625009,1,819
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Saguiaran,PH153625000,Gadongan,PH153625010,1,534
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Saguiaran,PH153625000,Linao,PH153625012,1,692
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Saguiaran,PH153625000,Limogao,PH153625013,1,526
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Saguiaran,PH153625000,Lumbayanague,PH153625015,1,754
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Saguiaran,PH153625000,Basak Maito,PH153625018,1,899
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Saguiaran,PH153625000,Maliwanag,PH153625019,1,762
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Saguiaran,PH153625000,Mapantao,PH153625020,1,696
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Saguiaran,PH153625000,Mipaga,PH153625021,1,593
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Saguiaran,PH153625000,Natangcopan,PH153625022,1,409
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Saguiaran,PH153625000,Pagalamatan,PH153625023,1,590
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Saguiaran,PH153625000,Pamacotan,PH153625025,1,688
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Saguiaran,PH153625000,Panggao,PH153625026,1,541
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Saguiaran,PH153625000,Pantao Raya,PH153625027,1,532
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Saguiaran,PH153625000,Pantaon,PH153625028,1,733
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Saguiaran,PH153625000,Patpangkat,PH153625029,1,1385
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Saguiaran,PH153625000,Pawak,PH153625030,1,2305
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Saguiaran,PH153625000,Dilimbayan,PH153625031,1,783
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Saguiaran,PH153625000,Pindolonan,PH153625032,1,500
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Saguiaran,PH153625000,Poblacion,PH153625033,1,1996
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Saguiaran,PH153625000,Salocad,PH153625035,1,591
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Saguiaran,PH153625000,Sungcod,PH153625036,1,543
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Saguiaran,PH153625000,Bubong,PH153625037,1,1408
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Bocalan,PH153626001,1,507
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Bangon,PH153626002,1,584
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Cabasaran,PH153626004,1,459
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Dilausan,PH153626007,1,722
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Lalabuan,PH153626008,1,641
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Lilod Tamparan,PH153626009,1,696
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Lindongan,PH153626010,1,370
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Linuk,PH153626011,1,1036
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Occidental Linuk,PH153626012,1,622
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Linuk Oriental,PH153626013,1,635
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Lumbaca Ingud,PH153626014,1,534
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Lumbacaingud South,PH153626015,1,408
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Lumbaca Lilod,PH153626016,1,660
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Balutmadiar,PH153626019,1,706
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Mala-abangon,PH153626020,1,479
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Maliwanag,PH153626021,1,331
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Maidan Linuk,PH153626022,1,546
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Miondas,PH153626024,1,655
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,New Lumbacaingud,PH153626027,1,480
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Pimbago-Pagalongan,PH153626030,1,494
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Pagayawan,PH153626032,1,551
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Picarabawan,PH153626034,1,438
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Poblacion I,PH153626037,1,787
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Poblacion II,PH153626038,1,724
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Poblacion III,PH153626039,1,663
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Poblacion IV,PH153626040,1,605
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Raya Niondas,PH153626041,1,342
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Raya Buadi Barao,PH153626042,1,693
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Raya Tamparan,PH153626043,1,549
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Salongabanding,PH153626046,1,591
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Saminunggay,PH153626047,1,535
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Talub,PH153626049,1,378
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Tatayawan North,PH153626050,1,816
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Tatayawan South,PH153626052,1,676
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Tubok,PH153626054,1,642
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Beruar,PH153626058,1,660
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Dasomalong,PH153626062,1,464
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Ginaopan,PH153626064,1,659
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Lumbac,PH153626065,1,526
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Minanga,PH153626067,1,361
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Lilod Tubok,PH153626077,1,633
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Mariatao Datu,PH153626078,1,642
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Pagalamatan Linuk,PH153626079,1,765
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Tamparan,PH153626000,Pindolonan Mariatao Sarip,PH153626080,1,609
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Taraka,PH153627000,Bandera Buisan,PH153627003,1,343
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Taraka,PH153627000,Boriongan,PH153627006,1,407
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Taraka,PH153627000,Borowa,PH153627007,1,477
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Taraka,PH153627000,Buadi Dingun,PH153627008,1,583
Autonomous Region In Muslim Mindanao,PH150000000,Lanao Del Sur,PH153600000,Taraka,PH153627000,Buadi Amao,PH153627009,1,430
